Date,Open,High,Low,Close,Adj Close,Volume
2008-7-14,70.790001,70.790001,68.949997,69.669998,52.793922,6405900
2008-7-15,68.970001,69.25,65.849998,67.040001,50.800995,11041700
2008-7-16,67.110001,70.739998,66.529999,70.529999,53.445606,10684300
2008-7-17,69.949997,72.150002,69.949997,71.830002,54.756817,9091200
2008-7-18,72.07,72.129997,70.370003,70.889999,54.040218,7693400
2008-7-21,71.379997,73.639999,70.550003,73.230003,55.824055,10184800
2008-7-22,75.129997,75.870003,73.75,74.980003,57.158066,12434000
2008-7-23,73.949997,74.25,71.669998,72.419998,55.206562,9295800
2008-7-24,72.639999,72.720001,69.589996,69.779999,53.194038,8108600
2008-7-25,69.959999,71.080002,69.800003,70.480003,53.72768,4727300
2008-7-28,70.379997,70.769997,69.110001,69.190002,52.744289,5740500
2008-7-29,69.599998,71.300003,69.419998,70.989998,54.116447,5234700
2008-7-30,71.519997,72.269997,70.620003,72.07,54.939747,4820500
2008-7-31,71.629997,71.629997,69.370003,69.519997,52.995838,7185500
2008-8-1,69.669998,70,67.879997,68.139999,51.943851,6723700
2008-8-4,68.199997,68.739998,67.190002,67.43,51.402622,7415700
2008-8-5,67.860001,68.379997,67.339996,68.18,51.974369,6008700
2008-8-6,67.779999,71.559998,67.360001,70.510002,53.750538,7390800
2008-8-7,70.07,70.610001,68.699997,68.93,52.546089,7077800
2008-8-8,69.120003,71.940002,68.389999,70.900002,54.047836,6544300
2008-8-11,70.629997,71.370003,70.050003,70.800003,53.971607,3746900
2008-8-12,70.790001,72.080002,70.440002,71.809998,54.74155,5705300
2008-8-13,69.559998,70.050003,67.720001,69.830002,53.23217,9399200
2008-8-14,68.93,71.360001,68.260002,70.290001,53.582829,5671200
2008-8-15,70.610001,71.360001,69.800003,70.349998,53.628571,5060800
2008-8-18,70.440002,71.050003,68.690002,69.220001,52.767162,5527400
2008-8-19,68.949997,69.309998,68.25,68.690002,52.36314,4299800
2008-8-20,68.889999,69.32,67.900002,68.800003,52.446987,6401900
2008-8-21,68.160004,69.25,67.610001,68.699997,52.370762,5100700
2008-8-22,69.220001,70.610001,69.089996,70.269997,53.567581,4257500
2008-8-25,70.010002,70.150002,68.139999,68.559998,52.264034,4549800
2008-8-26,68.650002,69.040001,67.93,68.68,52.355518,3391400
2008-8-27,68.639999,69.860001,68.620003,69.559998,53.026337,3145100
2008-8-28,70.25,71.809998,70.139999,71.68,54.642467,5520700
2008-8-29,71.339996,71.970001,70.459999,70.730003,53.918243,4905300
2008-9-2,71.5,72,68.650002,69.080002,52.660439,6906600
2008-9-3,68.959999,69.110001,67.190002,67.730003,51.631317,8432000
2008-9-4,66,66,63,63.939999,48.742157,13684600
2008-9-5,63.790001,64.440002,62.919998,64.07,48.841259,9263500
2008-9-8,66.190002,67.07,63.279999,64.580002,49.230038,7218000
2008-9-9,64.889999,65,61.380001,61.380001,46.790642,10056300
2008-9-10,61.950001,63.990002,61.709999,62.82,47.888371,7916800
2008-9-11,62.41,64.809998,61.209999,64.809998,49.405365,9008200
2008-9-12,63.98,65.68,63.16,65.459999,49.900871,6967900
2008-9-15,63.299999,64.849998,63.02,63.209999,48.185669,7801200
2008-9-16,61.869999,65.32,61.849998,64.730003,49.344383,10035200
2008-9-17,63.48,65.449997,62.799999,63.150002,48.139942,9294000
2008-9-18,63.869999,65.5,60.040001,65.32,49.794147,12983300
2008-9-19,70.889999,74.5,65.959999,66.489998,50.68605,15758600
2008-9-22,66.410004,66.839996,64.599998,64.599998,49.245277,5921200
2008-9-23,64.660004,65.730003,63.009998,63.540001,48.437222,6573900
2008-9-24,63.900002,64.330002,61.240002,61.740002,47.065079,6657400
2008-9-25,62.380001,63.220001,60.75,61.959999,47.232788,7755400
2008-9-26,60.93,64.199997,60.669998,64.129997,48.886993,8264000
2008-9-29,62.549999,63.380001,58.110001,59.889999,45.654797,12504600
2008-9-30,61.349998,61.459999,58.200001,59.599998,45.433727,10165500
2008-10-1,58.709999,59.029999,54.889999,56.950001,43.413609,15614000
2008-10-2,56.009998,56.25,51.91,52.220001,39.807884,15011700
2008-10-3,53.700001,55.650002,50.98,51.209999,39.037937,11596500
2008-10-6,50.18,50.779999,45.77,49.200001,37.505692,17852500
2008-10-7,50.689999,52.759998,47.080002,47.330002,36.080166,13518900
2008-10-8,46.380001,50.209999,45.82,47.650002,36.324104,15858800
2008-10-9,48.59,49.259998,44.259998,44.799999,34.15152,11223300
2008-10-10,42.02,45.810001,37.07,43.130001,32.878468,19740000
2008-10-13,45,49.5,44.860001,49.48,37.719143,10573100
2008-10-14,51.790001,53,46.610001,47.490002,36.202145,12060500
2008-10-15,45.790001,46.299999,41.98,42.060001,32.062798,12907900
2008-10-16,42.200001,43.060001,39.580002,42.369999,32.624901,16082300
2008-10-17,41.389999,42.91,39.009998,39.32,30.276396,18277600
2008-10-20,39.869999,41.599998,39,40.900002,31.492996,13386100
2008-10-21,40.400002,41.349998,38.52,38.830002,29.899096,14320400
2008-10-22,38.080002,38.34,35.68,36.52,28.12039,13842100
2008-10-23,36.779999,36.919998,33.860001,35.360001,27.227196,17648000
2008-10-24,32.02,34.490002,31.950001,33.299999,25.640987,13391800
2008-10-27,32.810001,34.900002,32.349998,32.779999,25.240593,12798100
2008-10-28,34.139999,35.360001,32,34.950001,26.911503,12818200
2008-10-29,35.529999,38.439999,34.5,36.139999,27.827805,16072900
2008-10-30,37.330002,37.939999,36.25,37.369999,28.774893,8689300
2008-10-31,37.209999,39.189999,36.099998,38.200001,29.413988,9869200
2008-11-3,38.82,39.41,38,39.009998,30.037699,7617800
2008-11-4,40.389999,42.43,39.830002,42.25,32.532494,11411400
2008-11-5,42.639999,43.580002,40.099998,40.400002,31.108,14047600
2008-11-6,39.82,40.599998,37.34,37.599998,28.951992,13289300
2008-11-7,38.490002,39.400002,37.349998,38.450001,29.606493,9256600
2008-11-10,40.25,40.880001,36.82,37.41,28.805689,13844100
2008-11-11,36.880001,38.299999,36.57,36.869999,28.389889,12705800
2008-11-12,36.549999,36.709999,35.049999,35.080002,27.011595,10751000
2008-11-13,35.599998,39.540001,34.400002,39.41,30.345699,17357500
2008-11-14,38.509998,39.389999,36.709999,36.959999,28.459202,11991200
2008-11-17,36.709999,37.75,35.299999,35.700001,27.488993,9379100
2008-11-18,35.330002,36.299999,34.73,36.189999,27.866297,12275800
2008-11-19,36.099998,36.419998,33.799999,33.869999,26.079893,10596400
2008-11-20,33.369999,35.560001,32.23,32.84,25.286797,19824100
2008-11-21,33.66,34.849998,32.099998,34.669998,26.6959,16836200
2008-11-24,36.490002,36.939999,34.599998,36.34,27.981794,16864600
2008-11-25,36.869999,37.619999,35.66,37.27,28.697895,12915500
2008-11-26,36,39.349998,35.700001,39.330002,30.284088,11110900
2008-11-28,39.200001,41.18,39.200001,40.990002,31.5623,5429800
2008-12-1,38.919998,38.919998,36.369999,36.580002,28.166601,13152700
2008-12-2,37.299999,38.240002,36.529999,38,29.260006,10440200
2008-12-3,37.389999,40.060001,36.93,39.650002,30.530502,14289200
2008-12-4,39.099998,39.389999,36.91,37.52,28.890398,11379200
2008-12-5,37.049999,38.650002,36.689999,38.259998,29.460207,14260300
2008-12-8,40.830002,44.040001,40.400002,42.419998,32.663403,25502000
2008-12-9,42.049999,44.16,41.259998,42.380001,32.632607,15381700
2008-12-10,43.25,44.950001,42.900002,43.669998,33.625904,15423400
2008-12-11,43.009998,44.889999,41.700001,42.200001,32.493988,12132100
2008-12-12,40.049999,42.470001,40,42.080002,32.401604,10389000
2008-12-15,42.57,43.060001,41.5,42.209999,32.501705,8065200
2008-12-16,42.73,43.900002,41.119999,43.799999,33.725998,11652300
2008-12-17,43.349998,45.700001,43.009998,44.650002,34.380497,9688000
2008-12-18,45.43,45.490002,42.009998,42.16,32.463203,12694700
2008-12-19,42.720001,43.169998,41.91,42.689999,32.871296,13271200
2008-12-22,43.119999,43.490002,40.82,41.779999,32.170597,9148600
2008-12-23,42.080002,42.27,40.650002,41.130001,31.670105,6449900
2008-12-24,41.27,42.119999,41,41.91,32.270691,2110200
2008-12-26,41.98,42.91,41.900002,42.720001,32.894402,2855200
2008-12-29,42.709999,43.299999,41.709999,42.34,32.601788,4973200
2008-12-30,42.57,43.75,42.009998,43.66,33.618195,5060400
2008-12-31,43.700001,45.099998,43.700001,44.669998,34.395893,6277400
2009-1-2,44.91,46.98,44.709999,46.91,36.120705,7117200
2009-1-5,46.900002,47.119999,45.810001,46.080002,35.481609,11098700
2009-1-6,46.790001,46.799999,45.41,45.799999,35.265991,10863400
2009-1-7,45.220001,45.599998,43.200001,43.669998,33.625904,9026500
2009-1-8,42.93,44.110001,42.52,44.02,33.895401,9384200
2009-1-9,43.91,44.060001,42.25,43.200001,33.263992,8872300
2009-1-12,43,43.099998,40.630001,41.189999,31.716293,9583700
2009-1-13,41.110001,41.889999,40.549999,41.400002,31.878002,9281600
2009-1-14,40,40.34,38.25,39.349998,30.299494,17261700
2009-1-15,39.16,39.98,37.290001,39.389999,30.657518,15448300
2009-1-16,40.59,40.59,38.060001,39.549999,30.782038,12890100
2009-1-20,39.150002,39.630001,38,38.32,29.824726,11889900
2009-1-21,39.27,39.709999,37.720001,39.549999,30.782038,10287000
2009-1-22,38.889999,39,36.330002,37.23,28.976379,19268200
2009-1-23,35.990002,37.23,35.009998,35.66,27.754429,22677400
2009-1-26,33.599998,34.240002,31.700001,32.669998,25.42729,47390400
2009-1-27,33.240002,33.419998,32.099998,32.32,25.154888,20354500
2009-1-28,33.259998,33.509998,32.619999,33,25.684143,13466700
2009-1-29,32.610001,32.66,31.629999,31.85,24.789085,14575000
2009-1-30,31.58,31.73,30.059999,30.85,24.010773,20956900
2009-2-2,30.1,30.799999,29.6,30.290001,23.574924,16966700
2009-2-3,29.809999,31.030001,29.809999,29.99,23.341431,18880200
2009-2-4,30.440001,31.57,30.200001,30.6,23.816196,17419200
2009-2-5,30.35,32.09,30.200001,31.610001,24.602291,17793300
2009-2-6,32.380001,33.849998,32.209999,33.279999,25.902063,17010100
2009-2-9,33.470001,33.599998,32.400002,32.720001,25.466213,9063700
2009-2-10,32.860001,33.310001,30.610001,30.92,24.065256,17205600
2009-2-11,31.35,31.93,30.65,31.129999,24.228701,10544900
2009-2-12,30.75,31.09,30.030001,31.02,24.143082,13662000
2009-2-13,31.41,31.84,30.85,30.940001,24.080826,10182000
2009-2-17,30.299999,30.5,28.52,28.98,22.555344,22207000
2009-2-18,29.16,29.219999,27.77,28.440001,22.135057,17863600
2009-2-19,28.950001,28.98,26.860001,27.02,21.029858,17837600
2009-2-20,26.139999,27.27,26.02,26.66,20.749672,19735100
2009-2-23,27.26,27.26,25.059999,25.120001,19.551075,16294800
2009-2-24,25.25,26.32,24.42,26.040001,20.26712,22352400
2009-2-25,26.040001,26.049999,24.360001,25.030001,19.481026,17736700
2009-2-26,25.4,25.719999,24.15,24.23,18.858383,14299600
2009-2-27,23.75,25.23,23.5,24.610001,19.15414,16872900
2009-3-2,24.07,24.200001,22.030001,22.17,17.25507,21017600
2009-3-3,22.65,23.290001,21.709999,22.469999,17.488562,22397200
2009-3-4,23.809999,26.389999,23.66,25.440001,19.800131,37251600
2009-3-5,24.700001,24.700001,23.18,23.49,18.282434,21400000
2009-3-6,23.9,24.91,22.52,23.23,18.080078,19993500
2009-3-9,22.879999,24.860001,22.719999,23.92,18.617107,19510700
2009-3-10,24.76,26.969999,24.530001,26.51,20.632921,22468000
2009-3-11,26.969999,27.129999,25.66,26.309999,20.477261,15780700
2009-3-12,26.209999,27.17,25.27,27.02,21.029858,13783900
2009-3-13,27.440001,27.610001,26.02,26.780001,20.843075,10861300
2009-3-16,27.07,27.4,26.280001,26.42,20.562876,13215200
2009-3-17,26.51,26.85,25.67,26.83,20.881981,14259900
